Hiders,Seekers,Cells,Obstacles,Lying Probability,Max Rounds,Rounds Played,Agents Lied
1,2,49,9,0.96180320291054,16,16,false
2,2,25,0,0.9977351935222213,25,11,false
1,1,49,0,0.8326916314155639,29,14,false
2,2,25,0,0.12442709899452675,18,10,false
2,2,49,8,0.8630553453975311,17,10,false
1,2,49,9,0.9093978604473936,42,42,true
4,2,160,79,0.15616825494196074,16,11,false
6,2,160,66,0.5997196196380096,24,19,true
4,2,160,79,0.22654119526578076,44,42,false
6,2,160,66,0.6813374181331696,14,9,false
2,2,49,8,0.6765577412344781,16,9,false
4,2,160,79,0.23777076067978942,27,26,false
4,2,160,79,0.20249888668067073,39,26,false
1,1,49,0,0.7617388818485773,15,9,false
1,2,49,9,0.9574173666113666,50,50,false
4,2,160,79,0.28882062380989837,29,28,false
2,2,49,8,0.2504990650455886,36,18,false
6,2,160,66,0.987890660893433,31,23,false
2,2,25,0,0.3721769006817278,17,8,false
6,2,160,66,0.09652651180710381,10,9,false
1,2,49,9,0.07827717701940051,37,37,false
1,2,49,9,0.7202563895103491,17,17,false
2,2,49,8,0.002067507579870509,38,20,false
2,2,49,8,0.6730366772950439,28,15,false
1,1,49,0,0.07706478600747702,49,23,false
1,2,49,9,0.8278217172120207,29,29,true
4,2,160,79,0.34081815619792444,32,21,true
4,2,160,79,0.7110606338700176,17,17,false
2,2,49,8,0.4416371492272405,28,16,false
2,2,49,8,0.12601436550993939,10,7,false
1,2,49,9,0.10153710277177164,39,39,false
4,2,160,79,0.4960532363000909,26,18,true
2,2,25,0,0.5758825733620564,31,18,false
4,2,160,79,0.7926116228081951,17,16,false
4,2,160,79,0.08748172009901378,15,12,false
2,2,49,8,0.9403310982386668,48,23,true
1,1,49,0,0.4717267582808884,26,13,false
1,2,49,9,0.8248902276847992,48,48,true
6,2,160,66,0.16554947560747546,21,15,false
1,2,49,9,0.27742417506011463,38,38,false
1,1,49,0,0.8669111769412917,21,12,false
2,2,25,0,0.0023698559879196113,10,6,false
2,2,49,8,0.495503060421002,13,9,false
2,2,25,0,0.43435063374115035,31,14,true
2,2,49,8,0.7335350563169191,12,8,false
4,2,160,79,0.39320476456496367,16,7,false
1,2,49,9,0.32046313826598805,11,11,false
1,1,49,0,0.9101266175062491,34,16,false
1,1,49,0,0.09000899268474594,21,10,false
4,2,160,79,0.006048023863213126,21,18,false
4,2,160,79,0.7247903668118961,21,21,true
2,2,49,8,0.4655621896804558,22,12,false
1,1,49,0,0.10894831227584423,45,21,false
1,1,49,0,0.3598392685793278,16,9,false
4,2,160,79,0.1819693762703849,37,29,false
1,2,49,9,0.2127278002383317,27,27,false
1,1,49,0,0.3891523244064157,44,20,false
1,1,49,0,0.1455056952431807,12,6,false
6,2,160,66,0.532469015539972,21,14,false
4,2,160,79,0.24253937261358072,24,17,true
2,2,25,0,0.25951607081701833,37,16,false
6,2,160,66,0.01186929602847353,45,41,false
1,2,49,9,0.5329073185759075,23,23,false
2,2,49,8,0.9684880293326817,18,11,true
1,2,49,9,0.6455898975363881,29,29,false
1,2,49,9,0.7869966595196192,21,21,false
2,2,49,8,0.45986381353126005,19,11,false
4,2,160,79,0.08779780728096531,31,19,false
2,2,25,0,0.19746757998806108,43,23,false
2,2,25,0,0.7981660294827121,10,6,false
1,1,49,0,0.004600908230919187,16,16,false
2,2,49,8,0.9122645285268621,47,23,true
1,1,49,0,0.585642126081985,25,13,false
4,2,160,79,0.6900348186404404,47,37,true
2,2,49,8,0.030539914621949382,30,18,false
1,1,49,0,0.2336389763423854,31,29,false
1,1,49,0,0.35100784714234834,38,17,false
1,2,49,9,0.9716260941110225,32,32,false
1,1,49,0,0.46853756105520716,10,10,false
1,2,49,9,0.29513888014974166,13,13,false
2,2,49,8,0.27258152912350586,36,18,false
2,2,49,8,0.20664549174188362,46,23,false
2,2,25,0,0.3229954690702759,46,20,true
2,2,49,8,0.9841335202438461,40,20,false
1,1,49,0,0.7290662748143096,28,28,false
2,2,49,8,0.9009244093528992,21,13,true
2,2,49,8,0.5746491148806162,44,22,false
1,1,49,0,0.15334919936361402,36,17,false
4,2,160,79,0.10437329420254626,18,17,false
1,1,49,0,0.733379017335944,11,7,false
2,2,25,0,0.934232006585421,44,19,false
2,2,25,0,0.5374516154125103,36,15,false
1,2,49,9,0.3400952367792244,25,25,true
4,2,160,79,0.2693299755921821,33,33,false
2,2,25,0,0.17574373777420327,22,11,false
2,2,25,0,0.654217310243875,28,15,false
4,2,160,79,0.034004246292865914,49,35,false
2,2,49,8,0.8615764104519879,49,23,false
1,1,49,0,0.475195623542472,48,21,false
2,2,49,8,0.39798036176126894,23,13,true
2,2,49,8,0.0907457460774207,48,26,false
2,2,49,8,0.8534285648589465,44,21,true
4,2,160,79,0.03865308465077266,48,48,false
6,2,160,66,0.6983789209477285,49,42,false
2,2,49,8,0.7300113428538765,47,23,false
2,2,49,8,0.7643431771069984,24,15,true
2,2,49,8,0.12731325712853492,35,19,false
1,1,49,0,0.5524933264833,49,22,false
2,2,49,8,0.8135277051022949,34,16,false
1,2,49,9,0.9771102304313416,15,15,false
1,2,49,9,0.8093151486663096,34,34,false
1,2,49,9,0.8719188609967193,29,29,false
4,2,160,79,0.6660835608141239,32,24,false
6,2,160,66,0.3434076356530741,50,32,false
1,2,49,9,0.7035630927178435,40,40,false
1,2,49,9,0.39736051013887097,22,22,false
2,2,49,8,0.42798054903442573,42,21,true
4,2,160,79,0.6491827114459954,48,34,true
2,2,49,8,0.65138471487984,30,17,true
2,2,49,8,0.8553626115558418,33,18,false
4,2,160,79,0.18148771362155292,46,40,false
1,1,49,0,0.7023300314103604,22,11,false
1,1,49,0,0.7798132337714273,14,8,false
2,2,49,8,0.16475506626849556,32,17,false
2,2,25,0,0.5753758921063711,39,16,true
1,1,49,0,0.2802118976933621,11,7,false
2,2,49,8,0.21969799744559548,30,16,false
2,2,25,0,0.8563651144952086,16,8,false
6,2,160,66,0.43493301639762594,18,12,true
1,1,49,0,0.9092591405682341,12,7,false
4,2,160,79,0.8326180196604823,49,28,true
1,2,49,9,0.2911426581564267,31,31,false
1,2,49,9,0.30954779975109703,23,23,false
2,2,49,8,0.14498130009576116,23,14,false
6,2,160,66,0.8930675907229895,21,9,true
6,2,160,66,0.6788023881783131,14,7,false
4,2,160,79,0.8284355982536592,28,28,false
1,1,49,0,0.6383031566195856,34,16,false
6,2,160,66,0.8451891128480831,30,30,true
2,2,25,0,0.030968167179327044,28,14,false
1,1,49,0,0.9319933823110791,14,10,false
4,2,160,79,0.060060578850433255,40,40,false
2,2,25,0,0.10581699308989279,20,13,false
4,2,160,79,0.09947647742892074,24,15,false
1,2,49,9,0.4620750069171179,21,21,true
6,2,160,66,0.2658739635931109,28,18,false
2,2,49,8,0.8918816967161791,31,16,false
2,2,25,0,0.5118140782334714,32,15,false
1,2,49,9,0.47604550366024034,41,41,false
1,1,49,0,0.6123048766687519,26,12,false
2,2,49,8,0.3167697718473168,29,15,false
4,2,160,79,0.3161036447428477,35,26,false
6,2,160,66,0.48579196545830994,11,11,false
1,1,49,0,0.21101073883112054,38,18,false
2,2,49,8,0.41486379929760964,44,22,false
6,2,160,66,0.05789640199241852,29,24,false
6,2,160,66,0.38044187500400084,19,11,false
4,2,160,79,0.004792079426985674,30,30,false
1,2,49,9,0.503016990909502,30,30,false
6,2,160,66,0.026414865821687394,23,16,false
1,1,49,0,0.5685204544100608,26,13,false
4,2,160,79,0.58487219283298,32,19,false
4,2,160,79,0.5398912222001293,42,27,true
1,2,49,9,0.45280840607765527,21,21,false
2,2,49,8,0.31346986336972393,26,14,false
1,1,49,0,0.270337510029071,15,9,false
1,1,49,0,0.8148444366675797,31,15,false
2,2,49,8,0.7891897035711719,50,24,true
4,2,160,79,0.8412766210420627,29,19,true
1,2,49,9,0.815173586355943,20,20,true
2,2,49,8,0.3968431053720617,20,12,true
4,2,160,79,0.9029368403192272,29,26,true
6,2,160,66,0.04491178247242733,29,28,false
1,2,49,9,0.7928118033491967,46,46,false
2,2,25,0,0.7582248821603785,19,11,false
2,2,49,8,0.43144763243136997,31,17,false
2,2,49,8,0.003255239339796101,45,22,false
1,2,49,9,0.7306136763512359,11,11,false
1,2,49,9,0.4625153452345845,35,35,false
1,1,49,0,0.3449037895134863,43,20,false
6,2,160,66,0.6801332876516798,26,16,false
1,2,49,9,0.7716972685792364,45,45,false
2,2,25,0,0.9485802812812605,43,19,false
2,2,25,0,0.8785173669046055,31,14,false
6,2,160,66,0.23903010024339055,33,27,false
4,2,160,79,0.16767213933259395,13,10,false
4,2,160,79,0.783958494414022,37,21,true
1,2,49,9,0.022935960661844668,12,12,false
2,2,49,8,0.1417440190595104,23,13,false
1,1,49,0,0.7953468361662276,47,21,false
4,2,160,79,0.6393723906294975,44,31,true
1,1,49,0,0.9423397022314428,38,18,false
1,2,49,9,0.020910546197595248,50,50,false
2,2,49,8,0.9024886481517859,15,10,false
2,2,49,8,0.7908699254297286,10,7,false
1,2,49,9,0.8935209034917533,11,11,false
1,1,49,0,0.02199877836179831,37,16,false
6,2,160,66,0.04690894077312868,25,21,false
2,2,25,0,0.8206802856900517,32,16,true
4,2,160,79,0.2346953184107976,49,38,true
4,2,160,79,0.775495106861954,47,47,true
4,2,160,79,0.9633356169732856,33,23,true
1,1,49,0,0.44723374681483463,28,13,false
2,2,25,0,0.9872096660434381,15,9,false
1,2,49,9,0.2155456376882391,25,25,false
2,2,25,0,0.9191829850024182,30,14,false
2,2,49,8,0.8500097545612432,38,20,true
2,2,25,0,0.8134343740526814,33,15,false
2,2,49,8,0.11617139437866741,18,11,false
4,2,160,79,0.923731691827243,34,27,true
2,2,25,0,0.8705638779871062,34,15,false
2,2,25,0,0.6983455122969627,15,9,false
1,1,49,0,0.028859299378657832,45,21,false
2,2,49,8,0.4123390111166243,12,8,false
1,1,49,0,0.23712172925320185,29,17,false
1,2,49,9,0.2243927295515311,22,22,false
4,2,160,79,0.2958523188132667,32,20,false
2,2,25,0,0.5401437530760378,27,11,false
2,2,25,0,0.23043984617958058,28,14,false
2,2,25,0,0.0817293604079008,19,10,false
2,2,49,8,0.29814284712586203,26,14,false
1,2,49,9,0.7681041597284457,45,45,false
4,2,160,79,0.47471099648861503,46,46,true
1,1,49,0,0.5112840005554786,40,18,false
2,2,25,0,0.2688298236605805,47,20,false
2,2,25,0,0.43147247303703806,12,6,false
2,2,49,8,0.1566657763012702,14,11,false
1,1,49,0,0.836858252771921,11,8,false
6,2,160,66,0.5503180673699342,17,15,false
2,2,49,8,0.76219243725945,26,14,true
2,2,25,0,0.7992414408857866,13,6,true
2,2,25,0,0.6700704651295095,39,17,false
4,2,160,79,0.11643379145207888,24,17,false
2,2,25,0,0.41923517627079376,18,8,false
2,2,49,8,0.32716981643918575,21,13,false
6,2,160,66,0.3987587466196837,17,11,false
1,1,49,0,0.2633740124446804,28,19,false
4,2,160,79,0.09610430023791883,28,23,false
2,2,25,0,0.4401830701990558,17,9,false
2,2,49,8,0.1299242744526471,46,22,true
2,2,25,0,0.350412107934976,35,15,false
1,1,49,0,0.8369432362186304,40,18,false
4,2,160,79,0.7165551660070921,15,10,false
6,2,160,66,0.6367465235047364,31,25,true
1,2,49,9,0.970348477251597,48,48,false
2,2,49,8,0.6298990900078437,27,11,true
1,2,49,9,0.4143414876190179,31,31,false
2,2,49,8,0.40718789962712654,32,16,false
1,1,49,0,0.3277162882530954,11,7,false
6,2,160,66,0.14137335757589997,50,26,false
6,2,160,66,0.6659417706157993,40,30,true
1,1,49,0,0.7943978365312228,47,22,false
1,2,49,9,0.5504919611554735,16,16,true
2,2,49,8,0.2644588268292303,46,23,false
4,2,160,79,0.22418696827974882,36,30,false
2,2,49,8,0.4894530900465759,28,16,true
4,2,160,79,0.6803918620286712,14,12,false
1,2,49,9,0.6068215881986484,31,31,false
1,1,49,0,0.5012231850690386,12,12,false
2,2,49,8,0.14567389628119332,38,20,false
4,2,160,79,0.6433836257797723,43,35,true
1,2,49,9,0.11596162321987125,48,48,false
6,2,160,66,0.01802903712830317,12,6,false
1,2,49,9,0.613061333939509,45,45,false
6,2,160,66,0.13974083964651163,41,36,false
2,2,25,0,0.4189302004331211,11,5,false
6,2,160,66,0.431969202097397,28,23,false
2,2,49,8,0.9858141977170236,23,12,false
1,1,49,0,0.6658413379582558,41,19,false
1,1,49,0,0.9673999765984284,33,16,false
1,2,49,9,0.7871210424228724,38,38,true
1,2,49,9,0.5782900698979826,13,13,false
1,2,49,9,0.00761397489628346,17,17,false
2,2,25,0,0.48247297808402556,42,19,false
2,2,49,8,0.8219570850857352,15,13,false
2,2,25,0,0.5031985340759741,26,14,false
2,2,25,0,0.5311368542313523,30,13,false
6,2,160,66,0.19114442664714515,19,14,true
2,2,25,0,0.6483432510071528,48,21,false
2,2,49,8,0.06446322218087219,17,10,false
2,2,25,0,0.5994367830213404,37,15,true
1,1,49,0,0.8113032471755149,23,12,false
4,2,160,79,0.7273596065444254,39,39,true
2,2,25,0,0.6217736129767233,47,21,true
2,2,49,8,0.5835857333780291,20,13,false
1,1,49,0,0.8719333834058085,38,18,false
1,1,49,0,0.6112444577832676,32,15,false
4,2,160,79,0.9074252579905701,12,12,false
1,1,49,0,0.04139412214421678,30,19,false
2,2,25,0,0.6402574284862377,34,16,true
6,2,160,66,0.1694347688593144,12,5,false
1,2,49,9,0.5267704601244532,31,31,true
2,2,25,0,0.8859841632843862,43,21,false
6,2,160,66,0.02531845987835213,28,20,false
4,2,160,79,0.5148844706415064,34,23,false
1,1,49,0,0.6694378888965897,40,31,false
4,2,160,79,0.7376123414759539,49,42,true
6,2,160,66,0.1282128161443662,10,6,false
4,2,160,79,0.855574832517583,32,20,false
2,2,25,0,0.8646974039841974,42,18,false
6,2,160,66,0.8336586465527459,38,38,false
4,2,160,79,0.15057039095058233,31,31,false
4,2,160,79,0.4468807769560458,41,26,true
1,2,49,9,0.13821119560970485,35,35,false
2,2,49,8,0.2704585916812491,29,16,false
6,2,160,66,0.3985519128896243,39,28,true
1,1,49,0,0.5167074698743692,33,15,false
4,2,160,79,0.5297246060019711,34,32,false
1,2,49,9,0.18809768602021815,31,31,false
6,2,160,66,0.7577647624377762,28,28,true
2,2,49,8,0.0213658241628919,13,7,false
2,2,49,8,0.6023092317085452,14,8,false
2,2,49,8,0.21837722300718554,48,23,false
1,1,49,0,0.5108575607251928,43,19,false
2,2,49,8,0.20711228057573627,44,21,false
1,2,49,9,0.8904625612575838,50,50,false
4,2,160,79,0.29248581722085054,40,34,false
4,2,160,79,0.5590373271143187,37,36,true
1,2,49,9,0.6755014219679956,45,45,false
2,2,49,8,0.501104259736469,11,10,false
6,2,160,66,0.5653891274998527,45,41,true
1,1,49,0,0.11634047885387078,19,10,false
2,2,25,0,0.9602535459528676,42,21,true
2,2,49,8,0.8482131342792493,15,10,false
1,1,49,0,0.026390005589344345,35,16,false
6,2,160,66,0.3087143352072804,33,29,true
2,2,49,8,0.7842863592575353,28,23,true
4,2,160,79,0.028980995859052006,47,30,false
1,1,49,0,0.8564199503952419,31,15,false
4,2,160,79,0.07898513054980771,50,37,false
2,2,25,0,0.8292553770665804,17,8,false
1,2,49,9,0.45314535185804117,37,37,false
1,2,49,9,0.036402733887471284,37,37,false
1,1,49,0,0.43096518159619956,41,19,false
4,2,160,79,0.5175676787303748,30,18,true
2,2,25,0,0.9625132429941309,34,14,true
1,2,49,9,0.6112038172325358,17,17,false
6,2,160,66,0.9170587738771433,26,16,true
1,2,49,9,0.06284461447869716,49,49,false
1,2,49,9,0.4815054047962629,46,46,false
1,1,49,0,0.5496987109988178,15,9,false
4,2,160,79,0.9796009204859968,49,37,true
2,2,25,0,0.2585359110624862,50,25,true
2,2,49,8,0.9928057036482728,47,23,true
6,2,160,66,0.6889356918591674,22,13,false
4,2,160,79,0.9518008095171395,29,19,true
6,2,160,66,0.4482644518831028,19,14,false
6,2,160,66,0.18457923031108958,25,20,false
6,2,160,66,0.26066368564955267,15,13,true
6,2,160,66,0.3497322521552475,39,21,true
4,2,160,79,0.18011422452951154,35,23,false
1,2,49,9,0.4569361099422896,39,39,false
4,2,160,79,0.4583860939435883,21,12,false
1,1,49,0,0.7977348742536905,46,20,false
4,2,160,79,0.5871793421019647,21,15,false
1,1,49,0,0.293152618701257,41,20,false
2,2,49,8,0.41189573751113806,14,9,false
1,2,49,9,0.7740492856028647,47,47,false
2,2,49,8,0.6848003334990269,43,19,false
4,2,160,79,0.7931864067186811,13,11,false
4,2,160,79,0.5911032215718576,40,40,true
2,2,49,8,0.8578497329864009,22,15,false
6,2,160,66,0.7880939899295814,39,30,true
2,2,49,8,0.9860932693067336,26,15,false
2,2,49,8,0.18327900375233186,28,15,false
1,1,49,0,0.23926276681540126,42,19,false
1,1,49,0,0.16043993937506118,41,19,false
4,2,160,79,0.12232499983855416,46,35,true
6,2,160,66,0.26734374496970637,48,36,false
2,2,49,8,0.21877406856229142,28,20,false
6,2,160,66,0.04507868221748024,12,7,false
6,2,160,66,0.04553363174636538,15,12,false
1,1,49,0,0.825702755309166,45,22,false
6,2,160,66,0.5373618964440693,45,32,true
6,2,160,66,0.38211562097066554,28,17,false
2,2,49,8,0.10975936663555386,16,11,false
6,2,160,66,0.6675559785520645,38,27,true
6,2,160,66,0.5773864363715202,48,33,false
1,2,49,9,0.5197023823589273,12,12,false
2,2,49,8,0.07438323225728816,46,22,false
6,2,160,66,0.11424141573298863,34,30,false
1,2,49,9,0.6115382703322065,10,10,false
1,1,49,0,0.8743145444225383,22,10,false
1,2,49,9,0.7499668082834589,50,50,false
6,2,160,66,0.8283020193752352,23,15,false
4,2,160,79,0.31244210541026507,10,10,false
6,2,160,66,0.7896103692061136,41,33,true
1,1,49,0,0.6152499504349251,34,16,false
2,2,49,8,0.9048139022685084,21,11,false
1,2,49,9,0.8283149539726712,13,13,false
6,2,160,66,0.06717706251132705,48,37,false
2,2,25,0,0.0018238450455286825,13,8,false
2,2,25,0,0.4705076863071048,41,23,true
1,1,49,0,0.8712953749844203,30,15,false
4,2,160,79,0.8223730043143983,26,22,false
1,1,49,0,0.7138279222738833,45,21,false
1,2,49,9,0.38150305178586763,31,31,false
2,2,49,8,0.24650204083808547,32,17,false
4,2,160,79,0.31335000433904403,41,41,false
4,2,160,79,0.9349932800766152,49,30,false
6,2,160,66,0.14328479243448267,22,14,false
1,2,49,9,0.8927781527285631,50,50,false
1,1,49,0,0.8809569808165251,22,11,false
6,2,160,66,0.5204055450592034,25,16,false
2,2,49,8,0.03502392713154234,18,10,false
2,2,49,8,0.335962148792219,36,18,false
2,2,49,8,0.6396663525370574,36,23,false
1,1,49,0,0.5150179919534563,48,22,false
2,2,49,8,0.08084862603362708,32,16,false
1,1,49,0,0.3556466855359579,45,20,false
4,2,160,79,0.7696541152370603,11,11,true
4,2,160,79,0.40924265314652,47,31,false
1,1,49,0,0.2838845320085691,12,6,false
2,2,49,8,0.0010916501737383566,31,17,false
2,2,25,0,0.8129224792119356,47,25,true
4,2,160,79,0.43119027001761,19,17,false
1,1,49,0,0.5589130527874466,27,12,false
2,2,49,8,0.2974119097502007,46,22,false
1,2,49,9,0.652643011470529,35,35,false
4,2,160,79,0.584524057845211,18,15,true
2,2,25,0,0.4377004484272604,47,21,false
2,2,25,0,0.9863694881230828,11,7,true
1,1,49,0,0.07861321020003686,15,8,false
4,2,160,79,0.602592286310793,10,5,false
6,2,160,66,0.1889547835335147,50,30,false
6,2,160,66,0.024171657034420813,14,10,false
1,1,49,0,0.8300262344535965,13,9,false
6,2,160,66,0.8260007184434827,46,29,true
2,2,25,0,0.003425586486928367,31,14,false
2,2,25,0,0.5859864018131586,26,11,false
6,2,160,66,0.4459602293731335,41,25,true
2,2,49,8,0.3014094238253002,48,26,false
2,2,49,8,0.9060397637900209,24,14,true
2,2,25,0,0.26808497650997976,30,18,false
1,1,49,0,0.3630862710018721,23,11,false
2,2,25,0,0.9559059212436616,44,18,false
1,2,49,9,0.3743013766550216,16,16,false
6,2,160,66,0.3369860250829959,31,31,false
6,2,160,66,0.9924727291155634,39,31,true
1,1,49,0,0.3170858093213561,29,14,false
1,2,49,9,0.018424122482010197,14,14,false
2,2,49,8,0.03282308502037956,20,12,false
2,2,49,8,0.6421934267730034,34,18,false
1,1,49,0,0.7185674747422215,48,21,false
1,1,49,0,0.5214382469337838,33,16,false
2,2,25,0,0.5211217817751793,24,12,true
4,2,160,79,0.5396878320063625,46,35,true
2,2,49,8,0.14724962596130664,22,14,false
6,2,160,66,0.961539801227015,13,6,true
1,2,49,9,0.4037148235788125,11,11,false
1,2,49,9,0.403871464929192,16,16,false
6,2,160,66,0.2610359860249829,35,24,true
2,2,49,8,0.7110675633962111,37,18,true
1,1,49,0,0.38967220587179774,19,10,false
6,2,160,66,0.9741254430611676,35,27,true
1,2,49,9,0.08063130471961155,15,15,false
2,2,49,8,0.1410030008774491,48,28,false
2,2,25,0,0.14677035089133905,47,25,false
6,2,160,66,0.16664455311505555,42,23,false
4,2,160,79,0.7289391809619259,50,50,true
1,2,49,9,0.1411307700874398,11,11,false
2,2,25,0,0.3246405521035236,35,20,false
4,2,160,79,0.2829607183071544,27,27,true
1,2,49,9,0.7673924657915249,11,11,false
1,2,49,9,0.4536433956472159,50,50,false
1,1,49,0,0.8400794828710897,29,18,false
1,2,49,9,0.6069898948333088,28,28,false
4,2,160,79,0.9060909387427046,20,17,false
6,2,160,66,0.9170834557138249,23,17,true
2,2,25,0,0.7041044452086136,33,17,false
2,2,49,8,0.7985677192376125,46,22,true
1,2,49,9,0.517293324341927,11,11,false
6,2,160,66,0.7312498777478701,23,14,true
6,2,160,66,0.39834841496929263,28,20,true
2,2,49,8,0.8241278293695512,10,8,false
1,2,49,9,0.6211216308405779,12,12,false
4,2,160,79,0.04797121569755425,40,37,false
1,2,49,9,0.9440202563620207,14,14,false
1,2,49,9,0.8396252934679972,25,25,false
4,2,160,79,0.8612639585330684,30,28,true
2,2,25,0,0.9137443038577846,20,10,false
1,2,49,9,0.27252112391094974,29,29,false
2,2,49,8,0.35172385716297283,10,10,false
2,2,49,8,0.2024547143887372,17,10,true
2,2,25,0,0.30253432678552294,16,11,false
1,2,49,9,0.5904075811307509,41,41,false
1,2,49,9,0.09047849557478249,23,23,false
2,2,49,8,0.6413071038097985,38,22,true
1,1,49,0,0.3795514583005116,33,16,false
4,2,160,79,0.06930055880702701,38,37,false
1,2,49,9,0.1969441118789068,26,26,false
2,2,25,0,0.5156636332497064,38,16,false
2,2,49,8,0.7783844114395737,16,11,false
6,2,160,66,0.3797208040310742,27,18,true
1,1,49,0,0.47329977952066793,26,13,false
1,1,49,0,0.6758241370501954,23,12,false
2,2,25,0,0.41219095718009546,31,16,false
1,2,49,9,0.6025780440858517,44,44,true
2,2,25,0,0.022014981417898483,41,20,false
6,2,160,66,0.9326249288560309,29,18,true
